clip_id,track_number,title,artist,album,segmentStart,segmentEnd
35651,8,gerleenlombredungbuysonnet,jacobheringman,josquindesprezlutesettings,88,117
35652,8,gonefishin,johnwilliams,dustyporch,0,29
35653,8,gonefishin,johnwilliams,dustyporch,30,59
35654,8,gonefishin,johnwilliams,dustyporch,59,88
35656,8,gone,lizzi,loveandyouandi,0,29
35657,8,gone,lizzi,loveandyouandi,30,59
35660,8,gone,lizzi,loveandyouandi,117,146
35661,8,gone,lizzi,loveandyouandi,146,175
35662,8,gone,lizzi,loveandyouandi,175,204
35664,8,gone,lizzi,loveandyouandi,233,262
35666,8,goodbyemarisa,arthuryoria,suertesomething,0,29
35667,8,goodbyemarisa,arthuryoria,suertesomething,30,59
35670,8,goodbyemarisa,arthuryoria,suertesomething,117,146
35671,8,goodbyemarisa,arthuryoria,suertesomething,146,175
35675,8,goodbyemarisa,arthuryoria,suertesomething,262,291
35677,8,hachi,tilopa,picturesofsilence,30,59
35681,8,hachi,tilopa,picturesofsilence,146,175
35682,8,hachi,tilopa,picturesofsilence,175,204
35685,8,hachi,tilopa,picturesofsilence,262,291
35686,8,hachi,tilopa,picturesofsilence,291,320
35688,8,harnessed,thewretch,ambulatory,0,29
35689,8,harnessed,thewretch,ambulatory,30,59
35690,8,harnessed,thewretch,ambulatory,59,88
35691,8,harnessed,thewretch,ambulatory,88,117
35692,8,harnessed,thewretch,ambulatory,117,146
35693,8,harnessed,thewretch,ambulatory,146,175
35698,8,harvestmoon,solace,thegatheringseason,59,88
35704,8,harvestmoon,solace,thegatheringseason,233,262
35706,8,heavydread,burningbabylon,stereomashup,30,59
35708,8,heavydread,burningbabylon,stereomashup,88,117
35709,8,heavydread,burningbabylon,stereomashup,117,146
35711,8,hera,justinbianco,forge,0,29
35715,8,hera,justinbianco,forge,117,146
35716,8,hera,justinbianco,forge,146,175
35717,8,hifumichor,tilopa,turkishauch,0,29
35718,8,hifumichor,tilopa,turkishauch,30,59
35720,8,hifumichor,tilopa,turkishauch,88,117
35723,8,hifumichor,tilopa,turkishauch,175,204
35724,8,hifumichor,tilopa,turkishauch,204,233
35725,8,hifumichor,tilopa,turkishauch,233,262
35726,8,hifumichor,tilopa,turkishauch,262,291
35727,8,hifumichor,tilopa,turkishauch,291,320
35728,8,hifumichor,tilopa,turkishauch,320,349
35733,8,houserockin,jag,jukejointboogie,0,29
35735,8,houserockin,jag,jukejointboogie,59,88
35736,8,houserockin,jag,jukejointboogie,88,117
35737,8,houserockin,jag,jukejointboogie,117,146
35738,8,houserockin,jag,jukejointboogie,146,175
35740,8,hthar,ivilion,terean,0,29
35741,8,hthar,ivilion,terean,30,59
35743,8,hthar,ivilion,terean,88,117
35746,8,hthar,ivilion,terean,175,204
35750,8,hthar,ivilion,terean,291,320
35752,8,huanyingmrgelatine,djcary,downtempochill2,0,29
35753,8,huanyingmrgelatine,djcary,downtempochill2,30,59
35757,8,huanyingmrgelatine,djcary,downtempochill2,146,175
35761,8,huanyingmrgelatine,djcary,downtempochill2,262,291
35766,8,humanlypossible,michaelmasley,cymbalennium,59,88
35768,8,humanlypossible,michaelmasley,cymbalennium,117,146
35771,8,humanlypossible,michaelmasley,cymbalennium,204,233
35774,8,humanlypossible,michaelmasley,cymbalennium,291,320
35775,8,humanlypossible,michaelmasley,cymbalennium,320,349
35776,8,humanlypossible,michaelmasley,cymbalennium,349,378
35778,8,hymnjesucoronaquocumquetendis,philharmoniabaroque,cd2scarlatticecilianvespers,0,29
35779,8,hymnjesucoronaquocumquetendis,philharmoniabaroque,cd2scarlatticecilianvespers,30,59
35780,8,hymnjesucoronaquocumquetendis,philharmoniabaroque,cd2scarlatticecilianvespers,59,88
35781,8,hymnjesucoronaquocumquetendis,philharmoniabaroque,cd2scarlatticecilianvespers,88,117
35783,8,hypnoharmonicmixharmonicfilter,artemis,orbits,30,59
35784,8,hypnoharmonicmixharmonicfilter,artemis,orbits,59,88
35785,8,hypnoharmonicmixharmonicfilter,artemis,orbits,88,117
35789,8,hypnoharmonicmixharmonicfilter,artemis,orbits,204,233
35792,8,hypnoharmonicmixharmonicfilter,artemis,orbits,291,320
35794,8,hypnoharmonicmixharmonicfilter,artemis,orbits,349,378
35796,8,hypnoharmonicmixharmonicfilter,artemis,orbits,407,436
35798,8,iamdreamingpart2,domased,returnback,0,29
35799,8,iamdreamingpart2,domased,returnback,30,59
35800,8,iamdreamingpart2,domased,returnback,59,88
35805,8,iamdreamingpart2,domased,returnback,204,233
35809,8,iamdreamingpart2,domased,returnback,320,349
35812,8,iwillstopwithyou,williambrooks,silentwings,0,29
35815,8,iwillstopwithyou,williambrooks,silentwings,88,117
35818,8,iwillstopwithyou,williambrooks,silentwings,175,204
35819,8,iwillstopwithyou,williambrooks,silentwings,204,233
35821,8,illpretend,arthuryoria,illbehereawake,30,59
35823,8,illpretend,arthuryoria,illbehereawake,88,117
35824,8,illpretend,arthuryoria,illbehereawake,117,146
35826,8,illpretend,arthuryoria,illbehereawake,175,204
35828,8,imthei995fourstones,magnatuneremixed,ridinthefaders2,30,59
35829,8,imthei995fourstones,magnatuneremixed,ridinthefaders2,59,88
35833,8,imthei995fourstones,magnatuneremixed,ridinthefaders2,175,204
35834,8,imthei995fourstones,magnatuneremixed,ridinthefaders2,204,233
35837,8,iceflowersonthewindow,domased,slowdown,30,59
35845,8,iceflowersonthewindow,domased,slowdown,262,291
35847,8,iceflowersonthewindow,domased,slowdown,320,349
35848,8,iceflowersonthewindow,domased,slowdown,349,378
35851,8,iceflowersonthewindow,domased,slowdown,436,465
35852,8,iceflowersonthewindow,domased,slowdown,465,494
35853,8,iceflowersonthewindow,domased,slowdown,494,523
35858,8,idlehands,falik,dreamsfromthemachine,88,117
35861,8,idlehands,falik,dreamsfromthemachine,175,204
35864,8,immortal,saros,soundscapes,30,59
35866,8,immortal,saros,soundscapes,88,117
35869,8,immortal,saros,soundscapes,175,204
35870,8,immortal,saros,soundscapes,204,233
35873,8,immortal,saros,soundscapes,291,320
35877,8,immortal,saros,soundscapes,407,436
35878,8,immortal,saros,soundscapes,436,465
35879,8,impromptuinbflatmajoropusposth142themaandante,sethcarlin,schubertworksforsolofortepiano,0,29
35883,8,impulse,processor,areyouforreal,0,29
35884,8,impulse,processor,areyouforreal,30,59
35887,8,impulse,processor,areyouforreal,117,146
35888,8,impulse,processor,areyouforreal,146,175
35890,8,indominoconfido,farallonrecorderquartet,ludwigsenfl,0,29
35891,8,indominoconfido,farallonrecorderquartet,ludwigsenfl,30,59
35894,8,indominoconfido,farallonrecorderquartet,ludwigsenfl,117,146
35895,8,indominoconfido,farallonrecorderquartet,ludwigsenfl,146,175
35897,8,indominoconfido,farallonrecorderquartet,ludwigsenfl,204,233
35898,8,indominoconfido,farallonrecorderquartet,ludwigsenfl,233,262
35899,8,indominoconfido,farallonrecorderquartet,ludwigsenfl,262,291
35900,8,indominoconfido,farallonrecorderquartet,ludwigsenfl,291,320
35902,8,indominoconfido,farallonrecorderquartet,ludwigsenfl,349,378
35905,8,inmyheart,paulavgerinos,wordstouch,30,59
35906,8,inmyheart,paulavgerinos,wordstouch,59,88
35909,8,inmyheart,paulavgerinos,wordstouch,146,175
35910,8,inmyheart,paulavgerinos,wordstouch,175,204
35911,8,inmyheart,paulavgerinos,wordstouch,204,233
35915,8,innomineii,phantasm,orlandogibbonsconsortsforviols,0,29
35917,8,innomineii,phantasm,orlandogibbonsconsortsforviols,59,88
35918,8,innomineii,phantasm,orlandogibbonsconsortsforviols,88,117
35919,8,innomineii,phantasm,orlandogibbonsconsortsforviols,117,146
35920,8,innomineii,phantasm,orlandogibbonsconsortsforviols,146,175
35922,8,innomineii,phantasm,orlandogibbonsconsortsforviols,204,233
35924,8,innomineii,phantasm,orlandogibbonsconsortsforviols,262,291
35925,8,inspirit,soulprint,inspiteofitall,0,29
35927,8,inspirit,soulprint,inspiteofitall,59,88
35928,8,inspirit,soulprint,inspiteofitall,88,117
35929,8,inspirit,soulprint,inspiteofitall,117,146
35934,8,inner2,curl,inner,88,117
35937,8,inner2,curl,inner,175,204
35938,8,inner2,curl,inner,204,233
35940,8,inner2,curl,inner,262,291
35941,8,inner2,curl,inner,291,320
35943,8,intolight,rapoon,thekirghizlightcd1,0,29
35944,8,intolight,rapoon,thekirghizlightcd1,30,59
35946,8,intolight,rapoon,thekirghizlightcd1,88,117
35949,8,intolight,rapoon,thekirghizlightcd1,175,204
35950,8,intolight,rapoon,thekirghizlightcd1,204,233
35951,8,intolight,rapoon,thekirghizlightcd1,233,262
35956,8,intolight,rapoon,thekirghizlightcd1,378,407
35958,8,intolight,rapoon,thekirghizlightcd1,436,465
35959,8,intolight,rapoon,thekirghizlightcd1,465,494
35961,8,intolight,rapoon,thekirghizlightcd1,523,552
35964,8,intolight,rapoon,thekirghizlightcd1,610,639
35967,8,invisiblecosmicseashantymix,mercymachine,inyourbedtheremixes,0,29
35970,8,invisiblecosmicseashantymix,mercymachine,inyourbedtheremixes,88,117
35972,8,invisiblecosmicseashantymix,mercymachine,inyourbedtheremixes,146,175
35973,8,invisiblecosmicseashantymix,mercymachine,inyourbedtheremixes,175,204
35975,8,invisiblecosmicseashantymix,mercymachine,inyourbedtheremixes,233,262
35976,8,invisiblecosmicseashantymix,mercymachine,inyourbedtheremixes,262,291
35978,8,invisiblecosmicseashantymix,mercymachine,inyourbedtheremixes,320,349
35979,8,invisiblecosmicseashantymix,mercymachine,inyourbedtheremixes,349,378
35980,8,itcansaveyou,justinbianco,finality,0,29
35981,8,itcansaveyou,justinbianco,finality,30,59
35982,8,itcansaveyou,justinbianco,finality,59,88
35984,8,itcansaveyou,justinbianco,finality,117,146
35987,8,itsdrivingmecrazy,thebots,nowisthetime,30,59
35989,8,itsdrivingmecrazy,thebots,nowisthetime,88,117
35990,8,itsdrivingmecrazy,thebots,nowisthetime,117,146
35991,8,itsdrivingmecrazy,thebots,nowisthetime,146,175
35992,8,itsdrivingmecrazy,thebots,nowisthetime,175,204
35994,8,jazzminecargocult,magnatunecom,magnatuneattheccsalon,30,59
35996,8,jazzminecargocult,magnatunecom,magnatuneattheccsalon,88,117
35998,8,jazzminecargocult,magnatunecom,magnatuneattheccsalon,146,175
35999,8,jazzminecargocult,magnatunecom,magnatuneattheccsalon,175,204
36000,8,jazzminecargocult,magnatunecom,magnatuneattheccsalon,204,233
36001,8,jesuderdumeineseelebwv78chorus,americanbachsoloists,jsbachfavoritecantatas,0,29
36002,8,jesuderdumeineseelebwv78chorus,americanbachsoloists,jsbachfavoritecantatas,30,59
36004,8,jesuderdumeineseelebwv78chorus,americanbachsoloists,jsbachfavoritecantatas,88,117
36006,8,jesuderdumeineseelebwv78chorus,americanbachsoloists,jsbachfavoritecantatas,146,175
36010,8,jesussaystada,fourstones,laviechill,0,29
36012,8,jesussaystada,fourstones,laviechill,59,88
36015,8,jesussaystada,fourstones,laviechill,146,175
36016,8,jesussaystada,fourstones,laviechill,175,204
36017,8,jesussaystada,fourstones,laviechill,204,233
36024,8,joramsolipsism,magnatunecompilation,electronica,0,29
36025,8,joramsolipsism,magnatunecompilation,electronica,30,59
36026,8,joramsolipsism,magnatunecompilation,electronica,59,88
36028,8,joramsolipsism,magnatunecompilation,electronica,117,146
36029,8,joramsolipsism,magnatunecompilation,electronica,146,175
36030,8,joramsolipsism,magnatunecompilation,electronica,175,204
36031,8,joramsolipsism,magnatunecompilation,electronica,204,233
36032,8,joramsolipsism,magnatunecompilation,electronica,233,262
36037,8,jsbachconcertoincmajorfor2harpsichordsallegromoderato,phebecraigandkatherinewestine,besidethemselves,88,117
36039,8,jsbachconcertoincmajorfor2harpsichordsallegromoderato,phebecraigandkatherinewestine,besidethemselves,146,175
36043,8,jsbachconcertoincmajorfor2harpsichordsallegromoderato,phebecraigandkatherinewestine,besidethemselves,262,291
36046,8,jsbachconcertoincmajorfor2harpsichordsallegromoderato,phebecraigandkatherinewestine,besidethemselves,349,378
36049,8,jsbachconcertoincmajorfor2harpsichordsallegromoderato,phebecraigandkatherinewestine,besidethemselves,436,465
36050,8,jsbachconcertoincmajorfor2harpsichordsallegromoderato,phebecraigandkatherinewestine,besidethemselves,465,494
36053,8,juniorhighsmiles,beight,fileinrhythm,0,29
36056,8,juniorhighsmiles,beight,fileinrhythm,88,117
36057,8,juniorhighsmiles,beight,fileinrhythm,117,146
36058,8,juniorhighsmiles,beight,fileinrhythm,146,175
36060,8,justified,williambrooks,blueribbonthebestofwilliambrooks,0,29
36061,8,justified,williambrooks,blueribbonthebestofwilliambrooks,30,59
36062,8,justified,williambrooks,blueribbonthebestofwilliambrooks,59,88
36066,8,justified,williambrooks,blueribbonthebestofwilliambrooks,175,204
36068,8,karooshiporn,bjornfogelberg,karooshiporn,0,29
36069,8,karooshiporn,bjornfogelberg,karooshiporn,30,59
36070,8,karooshiporn,bjornfogelberg,karooshiporn,59,88
36071,8,karooshiporn,bjornfogelberg,karooshiporn,88,117
36075,8,karooshiporn,bjornfogelberg,karooshiporn,204,233
36077,8,karuna,stellamara,starofthesea,0,29
36078,8,karuna,stellamara,starofthesea,30,59
36079,8,karuna,stellamara,starofthesea,59,88
36081,8,karuna,stellamara,starofthesea,117,146
36082,8,karuna,stellamara,starofthesea,146,175
36083,8,karuna,stellamara,starofthesea,175,204
36084,8,karuna,stellamara,starofthesea,204,233
36085,8,karuna,stellamara,starofthesea,233,262
36086,8,karuna,stellamara,starofthesea,262,291
36088,8,karuna,stellamara,starofthesea,320,349
36089,8,karuna,stellamara,starofthesea,349,378
36090,8,karuna,stellamara,starofthesea,378,407
36098,8,knowmyname,jeffreylucklucas,whatwewhisper,59,88
36099,8,knowmyname,jeffreylucklucas,whatwewhisper,88,117
36100,8,knowmyname,jeffreylucklucas,whatwewhisper,117,146
36101,8,knowmyname,jeffreylucklucas,whatwewhisper,146,175
36104,8,koron,timrayborn,thepathbeyond,30,59
36108,8,koron,timrayborn,thepathbeyond,146,175
36111,8,koron,timrayborn,thepathbeyond,233,262
36112,8,kouroshzolanigoodbyehomeland,magnatunecompilation,newageandjazz,0,29
36113,8,kouroshzolanigoodbyehomeland,magnatunecompilation,newageandjazz,30,59
36115,8,kouroshzolanigoodbyehomeland,magnatunecompilation,newageandjazz,88,117
36116,8,kouroshzolanigoodbyehomeland,magnatunecompilation,newageandjazz,117,146
36117,8,kouroshzolanigoodbyehomeland,magnatunecompilation,newageandjazz,146,175
36122,8,kouroshzolanigoodbyehomeland,magnatunecompilation,newageandjazz,291,320
36125,8,kretilum,ivilion,sartinal,30,59
36127,8,kretilum,ivilion,sartinal,88,117
36129,8,kretilum,ivilion,sartinal,146,175
36132,8,kretilum,ivilion,sartinal,233,262
36134,8,kyotakuklangschale,tilopa,kyotakulive,0,29
36137,8,kyotakuklangschale,tilopa,kyotakulive,88,117
36138,8,kyotakuklangschale,tilopa,kyotakulive,117,146
36140,8,kyotakuklangschale,tilopa,kyotakulive,175,204
36147,8,labelle,artemis,gravity,88,117
36148,8,labelle,artemis,gravity,117,146
36149,8,labelle,artemis,gravity,146,175
36150,8,labelle,artemis,gravity,175,204
36152,8,labelle,artemis,gravity,233,262
36153,8,laciacconauccellini,altristromenti,uccellini,0,29
36154,8,laciacconauccellini,altristromenti,uccellini,30,59
36156,8,laciacconauccellini,altristromenti,uccellini,88,117
36157,8,laciacconauccellini,altristromenti,uccellini,117,146
36162,8,latirantineleroy,edwardmartin,artoftheluteinrenaissancefrance,30,59
36165,8,lamentoftheloons,rhondalorence,wintermoon,59,88
36166,8,lamentoftheloons,rhondalorence,wintermoon,88,117
36167,8,lamentoftheloons,rhondalorence,wintermoon,117,146
36170,8,lamentoftheloons,rhondalorence,wintermoon,204,233
36174,8,lamentoftheloons,rhondalorence,wintermoon,320,349
36177,8,lamentoditristano,dufaycollective,alestampida,59,88
36179,8,lamentoditristano,dufaycollective,alestampida,117,146
36180,8,lamentoditristano,dufaycollective,alestampida,146,175
36182,8,lamentoditristano,dufaycollective,alestampida,204,233
36183,8,lamentoditristano,dufaycollective,alestampida,233,262
36186,8,lamentoditristano,dufaycollective,alestampida,320,349
36187,8,lamentoditristano,dufaycollective,alestampida,349,378
36190,8,laudatedominumrv600prestoadagioandanteprestoadagioandante,laserenissima,vivaldimusicforthechapelofthepieta,30,59
36191,8,laudatedominumrv600prestoadagioandanteprestoadagioandante,laserenissima,vivaldimusicforthechapelofthepieta,59,88
36194,8,laurelrivertrail,heavymellow,horizons,59,88
36195,8,laurelrivertrail,heavymellow,horizons,88,117
36196,8,laurelrivertrail,heavymellow,horizons,117,146
36202,8,leadville,mercymachine,mercymachine,30,59
36204,8,leadville,mercymachine,mercymachine,88,117
36205,8,leadville,mercymachine,mercymachine,117,146
36209,8,leclairpremierrecreationdemusiqueop6indmajorsarabande,brookstreetband,handeloxfordwatermusic,0,29
36211,8,leclairpremierrecreationdemusiqueop6indmajorsarabande,brookstreetband,handeloxfordwatermusic,59,88
36212,8,leclairpremierrecreationdemusiqueop6indmajorsarabande,brookstreetband,handeloxfordwatermusic,88,117
36214,8,leclairpremierrecreationdemusiqueop6indmajorsarabande,brookstreetband,handeloxfordwatermusic,146,175
36217,8,leftysalone,droptrio,bigdipper,59,88
36218,8,leftysalone,droptrio,bigdipper,88,117
36219,8,leftysalone,droptrio,bigdipper,117,146
36220,8,leftysalone,droptrio,bigdipper,146,175
36221,8,leftysalone,droptrio,bigdipper,175,204
36222,8,leftysalone,droptrio,bigdipper,204,233
36224,8,lemuria,trancevision,lemuria,30,59
36226,8,lemuria,trancevision,lemuria,88,117
36228,8,lemuria,trancevision,lemuria,146,175
36229,8,lemuria,trancevision,lemuria,175,204
36230,8,lemuria,trancevision,lemuria,204,233
36235,8,lettinggo,jeffwahl,meditativeguitar,59,88
36238,8,lettinggo,jeffwahl,meditativeguitar,146,175
36239,8,lettinggo,jeffwahl,meditativeguitar,175,204
36240,8,lettinggo,jeffwahl,meditativeguitar,204,233
36241,8,likeachild,monoide,zeitpunkt,0,29
36242,8,likeachild,monoide,zeitpunkt,30,59
36245,8,likeachild,monoide,zeitpunkt,117,146
36246,8,likeachild,monoide,zeitpunkt,146,175
36247,8,likeachild,monoide,zeitpunkt,175,204
36248,8,likeachild,monoide,zeitpunkt,204,233
36250,8,likeachild,monoide,zeitpunkt,262,291
36251,8,linusandlucy,jeffwahl,guinevere,0,29
36252,8,linusandlucy,jeffwahl,guinevere,30,59
36260,8,lisztcanzone,luizaborac,wandererschubertandliszt,146,175
36265,8,longpastgone,jamisieber,secondsight,88,117
36266,8,longpastgone,jamisieber,secondsight,117,146
36268,8,longpastgone,jamisieber,secondsight,175,204
36272,8,longroadtotravel,jag,cypressgroveblues,0,29
36273,8,longroadtotravel,jag,cypressgroveblues,30,59
36276,8,longroadtotravel,jag,cypressgroveblues,117,146
36277,8,longwayhome,jag,fourstrings,0,29
36278,8,longwayhome,jag,fourstrings,30,59
36279,8,longwayhome,jag,fourstrings,59,88
36281,8,lordmaysset,kammenswan,wildwood,0,29
36282,8,lordmaysset,kammenswan,wildwood,30,59
36283,8,lordmaysset,kammenswan,wildwood,59,88
36284,8,lordmaysset,kammenswan,wildwood,88,117
36288,8,lordmaysset,kammenswan,wildwood,204,233
36294,8,lovepeaceandecstasy138bpmremix,djmarkitos,sloweremotions138bpmremixes,88,117
36295,8,lovepeaceandecstasy138bpmremix,djmarkitos,sloweremotions138bpmremixes,117,146
36300,8,lovepeaceandecstasy138bpmremix,djmarkitos,sloweremotions138bpmremixes,262,291
36301,8,lovepeaceandecstasy138bpmremix,djmarkitos,sloweremotions138bpmremixes,291,320
36302,8,lovepeaceandecstasy138bpmremix,djmarkitos,sloweremotions138bpmremixes,320,349
36306,8,loveredux,version,versions,59,88
36308,8,loveredux,version,versions,117,146
36309,8,loveredux,version,versions,146,175
36310,8,loveredux,version,versions,175,204
36311,8,loveredux,version,versions,204,233
36313,8,loveredux,version,versions,262,291
36315,8,malevoiceforgenangdrum,theheadroomproject,ciriadoro,0,29
36316,8,malevoiceforgenangdrum,theheadroomproject,ciriadoro,30,59
36318,8,malevoiceforgenangdrum,theheadroomproject,ciriadoro,88,117
36319,8,malevoiceforgenangdrum,theheadroomproject,ciriadoro,117,146
